Image Name,Train Caption,Augmented Train Caption
yorkshire_terrier_100.jpg,a photograph of a small dog sitting in a car seat,a photograph of a dog sitting on a seat in a car
Bombay_128.jpg,a photograph of a black cat sitting on a purple surface,a photograph of a black cat sitting on a purple surface
British_Shorthair_201.jpg,a photograph of a cat sitting on a desk with a book shelf in the background,a photograph of a cat with its mouth open and its paws on a table
boxer_118.jpg,a photograph of a dog standing in a field with a frisbee,a photograph of a dog is standing in the grass with a frisbee
staffordshire_bull_terrier_102.jpg,a photograph of a black dog with a leash on a leash,a photograph of a black dog with a leash on a leash
Bombay_13.jpg,a photograph of a black cat laying on a table next to a plant,a photograph of a black cat laying on a wooden table
havanese_150.jpg,a photograph of a dog laying on a couch with its tongue out,a photograph of a dog laying on a couch with its tongue out
scottish_terrier_124.jpg,a photograph of a small black dog standing on a wooden floor,a photograph of a black dog laying on a wooden floor
Persian_118.jpg,a photograph of a small orange kitten sitting on a blue and white checkered couch,a photograph of a small orange kitten laying on a blue and white blanket
Ragdoll_156.jpg,a photograph of a cat sitting on a shoe on the floor,a photograph of a cat sitting on a shoe on the floor
samoyed_145.jpg,a photograph of a white dog with a red tie on a wooden deck,a photograph of a small white dog with a red tie on
japanese_chin_155.jpg,a photograph of a dog sitting on a couch looking out a window,a photograph of a black and white cat laying on a window sill
basset_hound_174.jpg,a photograph of a dog with a sad look on its face,a photograph of a dog with a sad look on its face
Persian_106.jpg,a photograph of a fluffy cat sitting on the ground looking at the camera,a photograph of a cat sitting on the ground looking at the camera
Russian_Blue_122.jpg,a photograph of a cat laying in the grass with a flower garden in the background,a photograph of a cat is laying in the grass and looking up
german_shorthaired_176.jpg,a photograph of a dog is holding a large carrot in its mouth,a photograph of a dog is holding a carrot in its mouth
american_bulldog_113.jpg,a photograph of a dog laying on a bed with a pillow,a photograph of a dog laying on a bed with its head on the pillow
beagle_164.jpg,a photograph of a dog sitting on a kitchen floor looking up,a photograph of a dog sitting on a rug in a room
Persian_138.jpg,a photograph of a fluffy cat standing on a window sill,a photograph of a fluffy cat sitting on a bed looking at the camera
pug_176.jpg,a photograph of a dog with blue eyes standing on a carpet,a photograph of a dog with blue eyes standing on a carpet
British_Shorthair_149.jpg,a photograph of a kitten is laying on a book on the floor,a photograph of a kitten is sitting on a book and looking at the camera
Bombay_129.jpg,a photograph of a black cat laying on the floor with a tag on it's collar,a photograph of a black cat laying on the floor with a tag on it's collar
Bombay_188.jpg,a photograph of a black cat laying on a window sill,a photograph of a black cat laying on a window sill
great_pyrenees_116.jpg,a photograph of a white dog laying on a sidewalk with a black frame,a photograph of a white dog laying on the ground with a black background
boxer_165.jpg,a photograph of a dog laying on the floor in a living room,a photograph of a dog laying on the floor with its head on the floor
great_pyrenees_141.jpg,a photograph of a dog is walking in a kitchen with a person,a photograph of a dog standing on a wooden floor next to a chair
miniature_pinscher_128.jpg,a photograph of a small dog standing on a table in a living room,a photograph of a small dog standing on a wooden floor
japanese_chin_12.jpg,a photograph of a dog sitting on a table with its tongue out,a photograph of a dog with a very long hair sitting on a table
Birman_134.jpg,a photograph of a cat is laying in a clay pot,a photograph of a cat is laying in a flower pot
keeshond_175.jpg,a photograph of a dog standing on a lush green field,a photograph of a dog is standing on the grass in the yard
chihuahua_146.jpg,a photograph of a dog sitting on a beach with the ocean in the background,a photograph of a dog sitting on a beach with the ocean in the background
Maine_Coon_124.jpg,a photograph of a cat sitting on a chair looking at the camera,a photograph of a cat sitting on the floor looking at the camera
pug_128.jpg,a photograph of a pug sitting on a chair with his tongue out,a photograph of a pug sitting on a chair with a tie on
staffordshire_bull_terrier_151.jpg,a photograph of a dog sitting on a couch with a pillow,a photograph of a dog is sitting on a couch with a pillow
British_Shorthair_106.jpg,a photograph of a cat is laying on a chair cushion,a photograph of a cat laying on a chair with a striped cushion
scottish_terrier_156.jpg,a photograph of a black dog sitting in the grass with its tongue out,a photograph of a black dog laying on top of a lush green field
havanese_118.jpg,a photograph of a dog with a shaggy hair sitting on a rock,a photograph of a dog with a shaggy haircut and a collar
British_Shorthair_180.jpg,a photograph of a cat sitting on top of a black box,a photograph of a cat sitting on top of a remote control
leonberger_145.jpg,a photograph of a dog laying on the ground with a stick in its mouth,a photograph of a large dog laying on the ground with a stick in its mouth
american_pit_bull_terrier_178.jpg,a photograph of a dog laying on a couch with a pillow,a photograph of a dog laying on a couch with a blanket
beagle_101.jpg,a photograph of a small dog standing on a wooden bench,a photograph of a small dog standing on a stone floor
basset_hound_110.jpg,a photograph of a dog with a bandage on its leg,a photograph of a dog with a collar on sitting on a tile floor
shiba_inu_130.jpg,a photograph of a small dog is standing on a leash,a photograph of a dog is standing on a leash on the sidewalk
keeshond_184.jpg,a photograph of a dog is standing in the snow looking at the camera,a photograph of a black dog with a black face and a black coat
english_cocker_spaniel_155.jpg,a photograph of a black dog laying on a red rug,a photograph of a black dog laying on a red carpet
german_shorthaired_106.jpg,a photograph of a dog standing in a field with a frisbee in its mouth,a photograph of a dog is standing in the grass looking off into the distance
scottish_terrier_104.jpg,a photograph of a small black dog wearing a red sweater,a photograph of a black dog wearing a red sweater standing on a tiled floor
newfoundland_130.jpg,a photograph of a dog sitting on the ground in a park,a photograph of a dog is standing on its hind legs
great_pyrenees_171.jpg,a photograph of a man sitting on a couch with a large dog,a photograph of a man laying on a couch with a large white dog
Siamese_188.jpg,a photograph of a siamese cat sitting in front of a vase of flowers,a photograph of a cat sitting in front of a vase of flowers
Maine_Coon_131.jpg,a photograph of a cat sitting on a wooden chair looking up,a photograph of a cat sitting on a wooden chair looking at the camera
pomeranian_184.jpg,a photograph of a small white dog standing on a carpet,a photograph of a white dog with a brown nose and a black nose
Siamese_186.jpg,a photograph of a cat sitting in a black vase on a wooden floor,a photograph of a cat sitting on a table next to a plant
shiba_inu_136.jpg,a photograph of a dog laying on the grass next to a bowl,a photograph of a dog laying on the ground in the grass
american_pit_bull_terrier_154.jpg,a photograph of a dog laying on a blue carpet in a room,a photograph of a dog laying on a blue rug on a floor
Ragdoll_175.jpg,a photograph of a cat laying on a bed with a stuffed animal,a photograph of a cat laying on a bed with a white sheet
boxer_155.jpg,a photograph of a dog laying on a couch with its head on the arm,a photograph of a dog laying on a couch with its head on the floor
Abyssinian_131.jpg,a photograph of a cat sitting on the floor next to a wall,a photograph of a cat sitting on a carpet next to a computer mouse
great_pyrenees_127.jpg,a photograph of a man kneeling on a rock with a dog,a photograph of a woman holding a dog on a rock
german_shorthaired_165.jpg,a photograph of a dog laying on the floor under a desk,a photograph of a dog laying on the floor under a desk
Sphynx_17.jpg,a photograph of a cat with a shirt on sitting on a couch,a photograph of a cat with a white nose and a black nose
samoyed_12.jpg,a photograph of a white dog sitting on a hard wood floor,a photograph of a white dog sitting on a hard wood floor
Persian_180.jpg,a photograph of a fluffy cat sitting on top of a bed,a photograph of a fluffy cat is looking up at the camera
Russian_Blue_147.jpg,a photograph of a cat sitting on a leather couch in a living room,a photograph of a cat sitting on a leather chair looking at the camera
Bengal_186.jpg,a photograph of a cat laying in the grass looking at the camera,a photograph of a cat laying in the grass looking up
